# This file contains the results of the tri-parameter study of stellar effective temperatue (K), orbital radius (AU) and C/O ratio and the rainout rates of HCN and water (kg/m2/yr)
Teff    dist    CtoO    HCN_rain    H2O_rain
5780.0	0.99	0.7868	1.070713604656085e-05	480.67711903982797
5212.0	0.6117142857142857	0.8801	1.7829501130761577e-06	1185.40800624907
6084.0	1.591	0.622	0.000853368591301837	467.9985731825845
3111.0	0.0632	0.5328	1.927658834486503e-06	398.4779270268157
6550.0	2.529	0.9356	7.4442977185542895e-06	12852.02715548595
4014.0	0.308	0.8801	1.2236202609320357e-06	481.4006182228646
3111.0	0.0676	0.7114	2.2541142257348578e-07	1662.352846936815
2619.0	0.028200000000000003	0.8801	2.479387758340153e-07	3533.20353921541
3404.0	0.1337142857142857	0.6492	3.4409164943432714e-06	2003.6121608535823
2619.0	0.02565	0.9356	3.2422488600108327e-07	931.6290629378356
3404.0	0.12885714285714286	0.9985	1.6090333347505673e-06	1135.9086630084357
2619.0	0.03415	0.5526	1.8378513433953978e-07	18870.623796352942
3404.0	0.14342857142857143	0.9356	1.5004209281728332e-06	5008.922717842104
6550.0	2.285142857142857	0.9985	1.1207848253946708e-06	6579.618159471449
4014.0	0.3459285714285714	0.8309	1.0263502619124867e-06	4824.343467885286
5680.0	1.2624285714285715	0.8309	5.932569035737495e-05	2795.8221799264147
5780.0	1.03	0.5526	0.0002569465959975613	1468.5169138194517
3111.0	0.0742	0.6789	6.473692287571458e-07	4769.90346851808
6550.0	2.6102857142857143	0.622	0.00013275317414268174	18737.42661252978
3248.0	0.06571428571428571	0.8309	2.1732688920461615e-07	1324.9302090614578
3248.0	0.07514285714285714	0.5526	4.4982243796751294e-07	6073.693823470502
3248.0	0.08692857142857142	0.7114	1.0136674106304383e-07	21562.071858037176
4451.0	0.49157142857142855	0.9356	3.355982164335702e-06	10025.452194485419
5780.0	1.55	0.9356	0.0003885116967604086	25211.13656416108
5680.0	1.2977142857142856	0.5739	0.001013490355488737	1434.438966286661
6550.0	3.098	0.5739	0.0004989928432160486	25929.403548682385
3248.0	0.094	0.6789	5.92977899237427e-08	23300.550185368113
3404.0	0.16285714285714287	0.597	2.697856758887982e-06	15424.6850890422
3111.0	0.08080000000000001	0.6492	1.3381448353902502e-06	12685.645548841563
4451.0	0.4414285714285714	0.9985	9.62004771957321e-07	3768.7144579009846
5680.0	0.9448571428571428	0.9985	3.876694607660084e-05	31209.24908945107
3404.0	0.1482857142857143	0.622	2.913447134098888e-06	6743.812520184115
4963.0	0.8015714285714286	0.9356	2.499437530107414e-05	28881.842883245135
5680.0	0.9801428571428571	0.6492	0.0005390058321321565	25018.278229880358
3111.0	0.061	0.7472	1.1365793901447907	3144480567.1144123
5212.0	0.8251428571428572	0.7472	4.15482541513197e-05	24592.012794664482
5212.0	0.754	0.7868	3.413206320298265e-05	13716.007921213813
4014.0	0.38385714285714284	0.7868	3.021445830805239e-06	12792.154433066476
4963.0	0.7587142857142857	0.6492	5.4377215296561135e-05	30423.99323430625
3111.0	0.0852	0.9356	2.868524854592544e-07	15496.540259158372
3248.0	0.07985714285714285	0.7472	1.2324518555854827e-07	12145.262987416527
3601.0	0.21721428571428572	0.622	1.3537069501284795e-06	30224.8562734124
5680.0	1.0507142857142857	0.9356	5.575157515959317e-05	17734.910261062418
4451.0	0.5417142857142857	0.8801	1.4545176422588902e-05	28911.937650176285
3601.0	0.1825	0.6789	2.9253780837468856e-07	11709.875612483023
3248.0	0.07278571428571429	0.7868	1.5674812545835872e-07	5070.512859023716
6550.0	2.854142857142857	0.597	0.0012638452068677846	26738.76012476699
3601.0	0.19985714285714284	0.6492	4.5545754134102717e-07	22677.489435185853
6550.0	2.1225714285714283	0.6789	6.766602150384949e-06	2935.0119136894164
5780.0	0.99	0.7472	1.2831640620635508e-05	480.5402086285321
3601.0	0.21142857142857144	0.9356	2.787940781094073e-07	26174.793134800137
3404.0	0.158	0.8801	4.325182212096407e-06	11197.569696346249
2619.0	0.0265	0.622	3.294592862039285e-07	1799.3026580984435
4963.0	0.6944285714285714	0.6789	1.58405836178583e-05	20383.405165569264
6084.0	2.3154285714285714	0.7472	0.0015531016464041503	25818.446379752768
3111.0	0.0918	0.8801	4.5491869973467105e-07	15644.503375961995
5780.0	1.47	0.6492	0.0019841365338349576	30908.1869296593
6084.0	1.591	0.597	0.0008091031763515197	461.9499380393171
6084.0	1.9202857142857142	0.8309	0.0028589586057419817	11176.336462074114
5212.0	0.6117142857142857	0.8309	2.0035440805288e-06	1198.995705269456
6084.0	1.7227142857142856	0.8801	0.0008935548769142079	3345.2357156066087
3111.0	0.0874	0.622	2.1942223503202645e-06	17351.592735084927
6084.0	2.513	0.7114	0.0005070000387918809	22649.972151069735
5780.0	1.23	0.7114	0.0006668462125680461	13299.249800911311
6084.0	2.117857142857143	0.7868	0.0024320373205071557	19221.15246835961
3404.0	0.12885714285714286	0.9356	1.1546547963141834e-06	860.4633991113341
5680.0	1.086	0.622	0.0011903921411118975	14795.893609347238
5780.0	1.35	0.6789	0.0015299035562959737	24861.32109934701
4451.0	0.5082857142857142	0.622	4.1737031328915245e-06	10396.483053247575
4014.0	0.308	0.8309	1.2849172003095079e-06	480.1005993863973
3111.0	0.0676	0.6789	2.59897461890972e-07	1653.3503298028038
5780.0	1.15	0.5328	0.0006491691481837938	8901.60447728265
5212.0	0.7065714285714285	0.5739	1.8243720253440234e-05	10449.0088597533
2619.0	0.028200000000000003	0.8309	2.430406612635753e-07	3553.738963935814
