# (dyne/cm2)
Pressure  N2  CO2  CH4  O2  H2O  CO  H2
1.000E+06	8.850E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-02	1.000E-03	3.990E-03
8.566E+05	8.867E-01	1.000E-01	1.000E-05	1.000E-07	8.334E-03	1.000E-03	3.990E-03
7.337E+05	8.881E-01	1.000E-01	1.000E-05	1.000E-07	6.907E-03	1.000E-03	3.990E-03
6.285E+05	8.893E-01	1.000E-01	1.000E-05	1.000E-07	5.685E-03	1.000E-03	3.990E-03
5.384E+05	8.904E-01	1.000E-01	1.000E-05	1.000E-07	4.638E-03	1.000E-03	3.990E-03
4.612E+05	8.913E-01	1.000E-01	1.000E-05	1.000E-07	3.741E-03	1.000E-03	3.990E-03
3.950E+05	8.920E-01	1.000E-01	1.000E-05	1.000E-07	2.973E-03	1.000E-03	3.990E-03
3.384E+05	8.927E-01	1.000E-01	1.000E-05	1.000E-07	2.315E-03	1.000E-03	3.990E-03
2.899E+05	8.932E-01	1.000E-01	1.000E-05	1.000E-07	1.751E-03	1.000E-03	3.990E-03
2.483E+05	8.937E-01	1.000E-01	1.000E-05	1.000E-07	1.268E-03	1.000E-03	3.990E-03
2.127E+05	8.941E-01	1.000E-01	1.000E-05	1.000E-07	8.543E-04	1.000E-03	3.990E-03
1.822E+05	8.945E-01	1.000E-01	1.000E-05	1.000E-07	5.000E-04	1.000E-03	3.990E-03
1.561E+05	8.948E-01	1.000E-01	1.000E-05	1.000E-07	1.965E-04	1.000E-03	3.990E-03
1.337E+05	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.145E+05	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
9.808E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
8.402E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
7.197E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
6.165E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
5.281E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.523E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.875E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.319E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.843E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.435E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.086E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.787E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.531E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.311E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.123E+04	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
9.620E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
8.241E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
7.059E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
6.047E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
5.179E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.437E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.800E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.255E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.789E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.389E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.046E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.753E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.501E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.286E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.102E+03	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
9.436E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
8.083E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
6.924E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
5.931E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
5.080E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.352E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.728E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.193E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.735E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.343E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.007E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.719E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.473E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.261E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.080E+02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
9.255E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
7.928E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
6.791E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
5.817E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.983E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.268E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.656E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.132E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.683E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.298E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.968E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.686E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.444E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.237E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.060E+01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
9.078E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
7.776E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
6.661E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
5.706E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.887E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.186E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.586E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.072E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.631E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.254E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.931E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.654E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.417E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.213E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.039E+00	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
8.904E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
7.627E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
6.533E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
5.596E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.794E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.106E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.517E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.013E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.581E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.211E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.894E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.622E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.389E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.190E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.020E-01	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
8.733E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
7.481E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
6.408E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
5.489E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.702E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
4.028E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
3.450E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.955E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.531E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
2.168E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.857E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.591E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.363E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.167E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
1.000E-02	8.950E-01	1.000E-01	1.000E-05	1.000E-07	1.000E-06	1.000E-03	3.990E-03
