wavelength,photoabsorption,photodissociation,photoionisation
104.81,2.78E-18,3.66E-25,2.78E-18
104.82,2.76E-18,3.93E-25,2.76E-18
104.83,2.73E-18,4.22E-25,2.73E-18
104.84,2.68E-18,4.54E-25,2.68E-18
104.85,2.64E-18,4.87E-25,2.64E-18
104.86,2.60E-18,5.23E-25,2.60E-18
104.87,2.60E-18,5.62E-25,2.60E-18
104.88,2.61E-18,6.03E-25,2.61E-18
104.89,2.61E-18,6.48E-25,2.61E-18
104.9,2.53E-18,6.95E-25,2.53E-18
104.91,2.47E-18,7.46E-25,2.47E-18
104.92,2.46E-18,8.00E-25,2.46E-18
104.93,2.46E-18,8.59E-25,2.46E-18
104.94,2.46E-18,9.21E-25,2.46E-18
104.95,2.47E-18,9.88E-25,2.47E-18
104.96,2.47E-18,1.06E-24,2.47E-18
104.97,2.47E-18,1.14E-24,2.47E-18
104.98,2.47E-18,1.22E-24,2.47E-18
104.99,2.51E-18,1.31E-24,2.51E-18
105,2.55E-18,1.40E-24,2.55E-18
105.01,2.55E-18,1.50E-24,2.55E-18
105.02,2.55E-18,1.61E-24,2.55E-18
105.03,2.56E-18,1.72E-24,2.56E-18
105.04,2.57E-18,1.85E-24,2.57E-18
105.05,2.55E-18,1.98E-24,2.55E-18
105.06,2.50E-18,2.12E-24,2.50E-18
105.07,2.48E-18,2.27E-24,2.48E-18
105.08,2.47E-18,2.43E-24,2.47E-18
105.09,2.46E-18,2.60E-24,2.46E-18
105.1,2.46E-18,2.78E-24,2.46E-18
105.11,2.46E-18,2.98E-24,2.46E-18
105.12,2.45E-18,3.18E-24,2.45E-18
105.13,2.44E-18,3.41E-24,2.44E-18
105.14,2.42E-18,3.64E-24,2.42E-18
105.15,2.37E-18,3.90E-24,2.37E-18
105.16,2.36E-18,4.17E-24,2.36E-18
105.17,2.37E-18,4.46E-24,2.37E-18
105.18,2.45E-18,4.77E-24,2.45E-18
105.19,2.49E-18,5.10E-24,2.49E-18
105.2,2.52E-18,5.45E-24,2.52E-18
105.21,2.51E-18,5.82E-24,2.51E-18
105.22,2.51E-18,6.22E-24,2.51E-18
105.23,2.50E-18,6.65E-24,2.50E-18
105.24,2.47E-18,7.10E-24,2.47E-18
105.25,2.41E-18,7.58E-24,2.41E-18
105.26,2.33E-18,8.10E-24,2.33E-18
105.27,2.32E-18,8.65E-24,2.32E-18
105.28,2.31E-18,9.23E-24,2.31E-18
105.29,2.30E-18,9.86E-24,2.30E-18
105.3,2.27E-18,1.05E-23,2.27E-18
105.31,2.26E-18,1.12E-23,2.26E-18
105.32,2.29E-18,1.20E-23,2.29E-18
105.33,2.31E-18,1.28E-23,2.31E-18
105.34,2.32E-18,1.36E-23,2.32E-18
105.35,2.32E-18,1.45E-23,2.32E-18
105.36,2.35E-18,1.55E-23,2.35E-18
105.37,2.36E-18,1.65E-23,2.36E-18
105.38,2.36E-18,1.76E-23,2.36E-18
105.39,2.39E-18,1.88E-23,2.39E-18
105.4,2.40E-18,2.00E-23,2.40E-18
105.41,2.39E-18,2.14E-23,2.39E-18
105.42,2.35E-18,2.28E-23,2.35E-18
105.43,2.31E-18,2.43E-23,2.31E-18
105.44,2.30E-18,2.58E-23,2.30E-18
105.45,2.30E-18,2.75E-23,2.30E-18
105.46,2.29E-18,2.93E-23,2.29E-18
105.47,2.29E-18,3.12E-23,2.29E-18
105.48,2.28E-18,3.32E-23,2.28E-18
105.49,2.26E-18,3.54E-23,2.26E-18
105.5,2.21E-18,3.77E-23,2.21E-18
105.51,2.19E-18,4.01E-23,2.19E-18
105.52,2.19E-18,4.27E-23,2.19E-18
105.53,2.23E-18,4.54E-23,2.23E-18
105.54,2.26E-18,4.83E-23,2.26E-18
105.55,2.27E-18,5.14E-23,2.27E-18
105.56,2.33E-18,5.46E-23,2.33E-18
105.57,2.35E-18,5.81E-23,2.35E-18
105.58,2.35E-18,6.18E-23,2.35E-18
105.59,2.34E-18,6.57E-23,2.34E-18
105.6,2.33E-18,6.98E-23,2.33E-18
105.61,2.30E-18,7.42E-23,2.30E-18
105.62,2.28E-18,7.88E-23,2.28E-18
105.63,2.25E-18,8.38E-23,2.25E-18
105.64,2.23E-18,8.90E-23,2.23E-18
105.65,2.21E-18,9.45E-23,2.21E-18
105.66,2.22E-18,1.00E-22,2.22E-18
105.67,2.27E-18,1.07E-22,2.27E-18
105.68,2.31E-18,1.13E-22,2.31E-18
105.69,2.35E-18,1.20E-22,2.35E-18
105.7,2.38E-18,1.28E-22,2.38E-18
105.71,2.38E-18,1.35E-22,2.38E-18
105.72,2.38E-18,1.44E-22,2.38E-18
105.73,2.37E-18,1.52E-22,2.37E-18
105.74,2.37E-18,1.62E-22,2.37E-18
105.75,2.36E-18,1.72E-22,2.36E-18
105.76,2.30E-18,1.82E-22,2.30E-18
105.77,2.28E-18,1.93E-22,2.28E-18
105.78,2.30E-18,2.05E-22,2.30E-18
105.79,2.36E-18,2.17E-22,2.36E-18
105.8,2.43E-18,2.30E-22,2.43E-18
105.81,2.53E-18,2.44E-22,2.53E-18
105.82,2.73E-18,2.58E-22,2.73E-18
105.83,2.92E-18,2.74E-22,2.92E-18
105.84,3.00E-18,2.90E-22,3.00E-18
105.85,3.01E-18,3.07E-22,3.01E-18
105.86,3.02E-18,3.25E-22,3.02E-18
105.87,3.02E-18,3.45E-22,3.02E-18
105.88,3.02E-18,3.65E-22,3.01E-18
105.89,2.87E-18,3.86E-22,2.87E-18
105.9,2.78E-18,4.09E-22,2.78E-18
105.91,2.77E-18,4.33E-22,2.77E-18
105.92,2.73E-18,4.58E-22,2.73E-18
105.93,2.68E-18,4.85E-22,2.68E-18
105.94,2.64E-18,5.13E-22,2.64E-18
105.95,2.60E-18,5.42E-22,2.60E-18
105.96,2.57E-18,5.74E-22,2.56E-18
105.97,2.57E-18,6.07E-22,2.56E-18
105.98,2.57E-18,6.41E-22,2.57E-18
105.99,2.58E-18,6.78E-22,2.58E-18
106,2.52E-18,7.17E-22,2.52E-18
106.01,2.48E-18,7.58E-22,2.48E-18
106.02,2.46E-18,8.01E-22,2.46E-18
106.03,2.38E-18,8.46E-22,2.37E-18
106.04,2.30E-18,8.94E-22,2.30E-18
106.05,2.31E-18,9.44E-22,2.31E-18
106.06,2.29E-18,9.97E-22,2.29E-18
106.07,2.26E-18,1.05E-21,2.26E-18
106.08,2.25E-18,1.11E-21,2.25E-18
106.09,2.24E-18,1.17E-21,2.24E-18
106.1,2.23E-18,1.24E-21,2.23E-18
106.11,2.22E-18,1.31E-21,2.22E-18
106.12,2.21E-18,1.38E-21,2.21E-18
106.13,2.19E-18,1.46E-21,2.19E-18
106.14,2.18E-18,1.54E-21,2.18E-18
106.15,2.18E-18,1.62E-21,2.18E-18
106.16,2.18E-18,1.71E-21,2.18E-18
106.17,2.16E-18,1.80E-21,2.16E-18
106.18,2.15E-18,1.90E-21,2.15E-18
106.19,2.15E-18,2.00E-21,2.15E-18
106.2,2.08E-18,2.11E-21,2.08E-18
106.21,2.01E-18,2.23E-21,2.00E-18
106.22,2.00E-18,2.35E-21,1.99E-18
106.23,1.94E-18,2.47E-21,1.93E-18
106.24,1.85E-18,2.61E-21,1.84E-18
106.25,1.84E-18,2.75E-21,1.83E-18
106.26,1.83E-18,2.89E-21,1.83E-18
106.27,1.83E-18,3.05E-21,1.83E-18
106.28,1.83E-18,3.21E-21,1.82E-18
106.29,1.79E-18,3.38E-21,1.79E-18
106.3,1.73E-18,3.55E-21,1.73E-18
106.31,1.72E-18,3.74E-21,1.72E-18
106.32,1.73E-18,3.94E-21,1.72E-18
106.33,1.73E-18,4.14E-21,1.72E-18
106.34,1.70E-18,4.36E-21,1.69E-18
106.35,1.66E-18,4.59E-21,1.66E-18
106.36,1.65E-18,4.82E-21,1.65E-18
106.37,1.66E-18,5.07E-21,1.65E-18
106.38,1.66E-18,5.33E-21,1.66E-18
106.39,1.66E-18,5.61E-21,1.66E-18
106.4,1.66E-18,5.90E-21,1.66E-18
106.41,1.67E-18,6.20E-21,1.66E-18
106.42,1.66E-18,6.51E-21,1.65E-18
106.43,1.65E-18,6.84E-21,1.65E-18
106.44,1.65E-18,7.19E-21,1.65E-18
106.45,1.69E-18,7.55E-21,1.68E-18
106.46,1.70E-18,7.93E-21,1.70E-18
106.47,1.70E-18,8.33E-21,1.69E-18
106.48,1.66E-18,8.75E-21,1.65E-18
106.49,1.61E-18,9.19E-21,1.60E-18
106.5,1.53E-18,9.64E-21,1.52E-18
106.51,1.47E-18,1.01E-20,1.46E-18
106.52,1.42E-18,1.06E-20,1.41E-18
106.53,1.40E-18,1.11E-20,1.39E-18
106.54,1.38E-18,1.17E-20,1.37E-18
106.55,1.37E-18,1.23E-20,1.35E-18
106.56,1.39E-18,1.29E-20,1.37E-18
106.57,1.40E-18,1.35E-20,1.39E-18
106.58,1.42E-18,1.42E-20,1.41E-18
106.59,1.46E-18,1.48E-20,1.45E-18
106.6,1.50E-18,1.56E-20,1.48E-18
106.61,1.53E-18,1.63E-20,1.52E-18
106.62,1.53E-18,1.71E-20,1.52E-18
106.63,1.53E-18,1.79E-20,1.52E-18
106.64,1.54E-18,1.88E-20,1.52E-18
106.65,1.59E-18,1.97E-20,1.57E-18
106.66,1.61E-18,2.06E-20,1.59E-18
106.67,1.63E-18,2.16E-20,1.61E-18
106.68,1.69E-18,2.26E-20,1.67E-18
106.69,1.72E-18,2.36E-20,1.69E-18
106.7,1.71E-18,2.48E-20,1.69E-18
106.71,1.67E-18,2.59E-20,1.65E-18
106.72,1.71E-18,2.71E-20,1.68E-18
106.73,1.79E-18,2.84E-20,1.76E-18
106.74,1.79E-18,2.97E-20,1.76E-18
106.75,1.84E-18,3.11E-20,1.81E-18
106.76,1.90E-18,3.25E-20,1.86E-18
106.77,1.87E-18,3.40E-20,1.83E-18
106.78,1.85E-18,3.55E-20,1.82E-18
106.79,1.86E-18,3.72E-20,1.82E-18
106.8,1.90E-18,3.88E-20,1.86E-18
106.81,1.93E-18,4.06E-20,1.88E-18
106.82,1.93E-18,4.24E-20,1.89E-18
106.83,1.97E-18,4.43E-20,1.92E-18
106.84,2.01E-18,4.63E-20,1.96E-18
106.85,2.04E-18,4.84E-20,2.00E-18
106.86,2.06E-18,5.06E-20,2.01E-18
106.87,2.08E-18,5.28E-20,2.03E-18
106.88,2.11E-18,5.51E-20,2.05E-18
106.89,2.18E-18,5.76E-20,2.12E-18
106.9,2.22E-18,6.01E-20,2.16E-18
106.91,2.26E-18,6.27E-20,2.19E-18
106.92,2.33E-18,6.55E-20,2.26E-18
106.93,2.39E-18,6.83E-20,2.32E-18
106.94,2.43E-18,7.13E-20,2.36E-18
106.95,2.45E-18,7.44E-20,2.37E-18
106.96,2.48E-18,7.76E-20,2.40E-18
106.97,2.51E-18,8.09E-20,2.43E-18
106.98,2.51E-18,8.44E-20,2.43E-18
106.99,2.52E-18,8.80E-20,2.43E-18
107,2.52E-18,9.17E-20,2.43E-18
107.01,2.53E-18,9.56E-20,2.44E-18
107.02,2.54E-18,9.97E-20,2.44E-18
107.03,2.54E-18,1.04E-19,2.44E-18
107.04,2.50E-18,1.08E-19,2.40E-18
107.05,2.48E-18,1.13E-19,2.37E-18
107.06,2.47E-18,1.17E-19,2.35E-18
107.07,2.56E-18,1.22E-19,2.44E-18
107.08,2.67E-18,1.27E-19,2.54E-18
107.09,2.76E-18,1.33E-19,2.63E-18
107.1,2.81E-18,1.38E-19,2.67E-18
107.11,2.82E-18,1.44E-19,2.68E-18
107.12,2.80E-18,1.50E-19,2.65E-18
107.13,2.71E-18,1.56E-19,2.56E-18
107.14,2.67E-18,1.62E-19,2.50E-18
107.15,2.66E-18,1.69E-19,2.49E-18
107.16,2.65E-18,1.75E-19,2.48E-18
107.17,2.66E-18,1.82E-19,2.47E-18
107.18,2.66E-18,1.90E-19,2.47E-18
107.19,2.54E-18,1.97E-19,2.34E-18
107.2,2.43E-18,2.05E-19,2.22E-18
107.21,2.40E-18,2.13E-19,2.19E-18
107.22,2.31E-18,2.21E-19,2.09E-18
107.23,2.19E-18,2.30E-19,1.96E-18
107.24,2.15E-18,2.39E-19,1.91E-18
107.25,2.15E-18,2.48E-19,1.90E-18
107.26,2.22E-18,2.58E-19,1.96E-18
107.27,2.27E-18,2.68E-19,2.00E-18
107.28,2.30E-18,2.78E-19,2.02E-18
107.29,2.31E-18,2.89E-19,2.02E-18
107.3,2.78E-18,3.00E-19,2.48E-18
107.31,2.92E-18,3.12E-19,2.61E-18
107.32,3.00E-18,3.23E-19,2.68E-18
107.33,3.12E-18,3.36E-19,2.79E-18
107.34,3.22E-18,3.48E-19,2.87E-18
107.35,3.28E-18,3.61E-19,2.92E-18
107.36,3.33E-18,3.75E-19,2.95E-18
107.37,3.45E-18,3.89E-19,3.06E-18
107.38,3.52E-18,4.03E-19,3.12E-18
107.39,3.54E-18,4.18E-19,3.13E-18
107.4,3.61E-18,4.33E-19,3.18E-18
107.41,3.65E-18,4.49E-19,3.20E-18
107.42,3.66E-18,4.66E-19,3.19E-18
107.43,3.98E-18,4.83E-19,3.50E-18
107.44,4.55E-18,5.00E-19,4.05E-18
107.45,4.71E-18,5.18E-19,4.19E-18
107.46,4.76E-18,5.37E-19,4.23E-18
107.47,5.08E-18,5.56E-19,4.52E-18
107.48,5.40E-18,5.76E-19,4.82E-18
107.49,5.51E-18,5.96E-19,4.92E-18
107.5,5.53E-18,6.17E-19,4.91E-18
107.51,5.60E-18,6.39E-19,4.96E-18
107.52,5.67E-18,6.61E-19,5.01E-18
107.53,5.78E-18,6.84E-19,5.10E-18
107.54,6.01E-18,7.08E-19,5.30E-18
107.55,6.02E-18,7.33E-19,5.29E-18
107.56,6.07E-18,7.58E-19,5.31E-18
107.57,6.12E-18,7.84E-19,5.34E-18
107.58,6.15E-18,8.11E-19,5.34E-18
107.59,6.14E-18,8.38E-19,5.30E-18
107.6,6.10E-18,8.67E-19,5.24E-18
107.61,6.04E-18,8.96E-19,5.15E-18
107.62,5.95E-18,9.26E-19,5.03E-18
107.63,5.81E-18,9.57E-19,4.85E-18
107.64,5.61E-18,9.89E-19,4.63E-18
107.65,5.23E-18,1.02E-18,4.21E-18
107.66,4.84E-18,1.06E-18,3.78E-18
107.67,4.64E-18,1.09E-18,3.55E-18
107.68,4.43E-18,1.13E-18,3.30E-18
107.69,4.06E-18,1.16E-18,2.90E-18
107.7,3.70E-18,1.20E-18,2.50E-18
107.71,3.46E-18,1.24E-18,2.22E-18
107.72,3.24E-18,1.28E-18,1.96E-18
107.73,3.20E-18,1.32E-18,1.88E-18
107.74,3.12E-18,1.36E-18,1.76E-18
107.75,2.95E-18,1.41E-18,1.55E-18
107.76,2.89E-18,1.45E-18,1.44E-18
107.77,2.88E-18,1.50E-18,1.38E-18
107.78,2.75E-18,1.54E-18,1.21E-18
107.79,2.66E-18,1.59E-18,1.07E-18
107.8,2.62E-18,1.64E-18,9.79E-19
107.81,2.60E-18,1.69E-18,9.07E-19
107.82,2.59E-18,1.74E-18,8.44E-19
107.83,2.62E-18,1.80E-18,8.27E-19
107.84,2.65E-18,1.85E-18,8.02E-19
107.85,2.68E-18,1.91E-18,7.69E-19
107.86,2.71E-18,1.96E-18,7.42E-19
107.87,2.75E-18,2.02E-18,7.25E-19
107.88,2.81E-18,2.08E-18,7.25E-19
107.89,2.87E-18,2.15E-18,7.25E-19
107.9,2.94E-18,2.21E-18,7.26E-19
107.91,3.00E-18,2.27E-18,7.26E-19
107.92,3.09E-18,2.34E-18,7.47E-19
107.93,3.17E-18,2.41E-18,7.62E-19
107.94,3.22E-18,2.48E-18,7.45E-19
107.95,3.29E-18,2.55E-18,7.34E-19
107.96,3.35E-18,2.62E-18,7.25E-19
107.97,3.42E-18,2.70E-18,7.17E-19
107.98,3.48E-18,2.78E-18,7.03E-19
107.99,3.54E-18,2.86E-18,6.81E-19
108,3.56E-18,2.94E-18,6.20E-19
108.01,3.62E-18,3.02E-18,5.99E-19
108.02,3.71E-18,3.10E-18,6.09E-19
108.03,3.84E-18,3.19E-18,6.53E-19
108.04,3.95E-18,3.28E-18,6.75E-19
108.05,4.04E-18,3.37E-18,6.76E-19
108.06,4.13E-18,3.46E-18,6.76E-19
108.07,4.22E-18,3.55E-18,6.72E-19
108.08,4.31E-18,3.65E-18,6.64E-19
108.09,4.40E-18,3.75E-18,6.55E-19
108.1,4.50E-18,3.85E-18,6.50E-19
108.11,4.60E-18,3.95E-18,6.50E-19
108.12,4.70E-18,4.05E-18,6.50E-19
108.13,4.81E-18,4.16E-18,6.48E-19
108.14,4.91E-18,4.27E-18,6.39E-19
108.15,5.01E-18,4.38E-18,6.31E-19
108.16,5.12E-18,4.49E-18,6.22E-19
108.17,5.22E-18,4.61E-18,6.14E-19
108.18,5.34E-18,4.73E-18,6.11E-19
108.19,5.46E-18,4.85E-18,6.12E-19
108.2,5.58E-18,4.97E-18,6.12E-19
108.21,5.71E-18,5.10E-18,6.12E-19
108.22,5.83E-18,5.22E-18,6.09E-19
108.23,5.94E-18,5.35E-18,5.83E-19
108.24,6.06E-18,5.49E-18,5.72E-19
108.25,6.19E-18,5.62E-18,5.72E-19
108.26,6.31E-18,5.76E-18,5.55E-19
108.27,6.43E-18,5.90E-18,5.33E-19
108.28,6.55E-18,6.04E-18,5.07E-19
108.29,6.69E-18,6.19E-18,4.98E-19
108.3,6.83E-18,6.34E-18,4.89E-19
108.31,6.97E-18,6.49E-18,4.81E-19
108.32,7.11E-18,6.64E-18,4.65E-19
108.33,7.25E-18,6.80E-18,4.56E-19
108.34,7.42E-18,6.96E-18,4.65E-19
108.35,7.59E-18,7.12E-18,4.75E-19
108.36,7.76E-18,7.28E-18,4.84E-19
108.37,7.94E-18,7.45E-18,4.93E-19
108.38,8.11E-18,7.62E-18,4.95E-19
108.39,8.29E-18,7.79E-18,4.98E-19
108.4,8.47E-18,7.97E-18,5.07E-19
108.41,8.65E-18,8.14E-18,5.09E-19
108.42,8.83E-18,8.32E-18,5.08E-19
108.43,9.01E-18,8.51E-18,4.99E-19
108.44,9.19E-18,8.69E-18,4.97E-19
108.45,9.38E-18,8.88E-18,4.95E-19
108.46,9.56E-18,9.08E-18,4.87E-19
108.47,9.76E-18,9.27E-18,4.84E-19
108.48,9.95E-18,9.47E-18,4.84E-19
108.49,1.02E-17,9.67E-18,4.84E-19
108.5,1.04E-17,9.87E-18,4.85E-19
108.51,1.06E-17,1.01E-17,4.85E-19
108.52,1.08E-17,1.03E-17,4.85E-19
108.53,1.10E-17,1.05E-17,4.85E-19
108.54,1.12E-17,1.07E-17,4.86E-19
108.55,1.14E-17,1.09E-17,4.86E-19
108.56,1.16E-17,1.12E-17,4.86E-19
108.57,1.19E-17,1.14E-17,4.86E-19
108.58,1.21E-17,1.16E-17,4.87E-19
108.59,1.23E-17,1.18E-17,4.87E-19
108.6,1.26E-17,1.21E-17,4.87E-19
108.61,1.28E-17,1.23E-17,4.79E-19
108.62,1.30E-17,1.25E-17,4.74E-19
108.63,1.33E-17,1.28E-17,4.74E-19
108.64,1.35E-17,1.30E-17,4.75E-19
108.65,1.38E-17,1.33E-17,4.75E-19
108.66,1.40E-17,1.35E-17,4.75E-19
108.67,1.43E-17,1.38E-17,4.75E-19
108.68,1.45E-17,1.40E-17,4.73E-19
108.69,1.48E-17,1.43E-17,4.65E-19
108.7,1.50E-17,1.46E-17,4.63E-19
108.71,1.53E-17,1.48E-17,4.61E-19
108.72,1.55E-17,1.51E-17,4.53E-19
108.73,1.58E-17,1.54E-17,4.44E-19
108.74,1.61E-17,1.56E-17,4.36E-19
108.75,1.63E-17,1.59E-17,4.27E-19
108.76,1.66E-17,1.62E-17,4.24E-19
108.77,1.69E-17,1.65E-17,4.23E-19
108.78,1.72E-17,1.67E-17,4.15E-19
108.79,1.74E-17,1.70E-17,4.11E-19
108.8,1.77E-17,1.73E-17,4.11E-19
108.81,1.80E-17,1.76E-17,4.20E-19
108.82,1.83E-17,1.79E-17,4.34E-19
108.83,1.86E-17,1.82E-17,4.52E-19
108.84,1.89E-17,1.85E-17,4.61E-19
108.85,1.93E-17,1.88E-17,4.79E-19
108.86,1.96E-17,1.91E-17,5.06E-19
108.87,1.99E-17,1.94E-17,5.16E-19
108.88,2.02E-17,1.97E-17,5.21E-19
108.89,2.05E-17,2.00E-17,5.21E-19
108.9,2.08E-17,2.03E-17,5.21E-19
108.91,2.11E-17,2.06E-17,5.22E-19
108.92,2.14E-17,2.09E-17,5.22E-19
108.93,2.18E-17,2.12E-17,5.15E-19
108.94,2.21E-17,2.16E-17,5.17E-19
108.95,2.24E-17,2.19E-17,5.45E-19
108.96,2.28E-17,2.22E-17,5.58E-19
108.97,2.31E-17,2.25E-17,5.90E-19
108.98,2.35E-17,2.28E-17,6.63E-19
108.99,2.38E-17,2.32E-17,6.72E-19
109,2.42E-17,2.35E-17,6.72E-19
109.01,2.45E-17,2.38E-17,6.72E-19
109.02,2.48E-17,2.41E-17,6.65E-19
109.03,2.51E-17,2.45E-17,6.59E-19
109.04,2.55E-17,2.48E-17,6.60E-19
109.05,2.58E-17,2.51E-17,6.60E-19
109.06,2.61E-17,2.55E-17,6.60E-19
109.07,2.65E-17,2.58E-17,6.60E-19
109.08,2.67E-17,2.61E-17,6.18E-19
109.09,2.70E-17,2.65E-17,5.63E-19
109.1,2.73E-17,2.68E-17,5.37E-19
109.11,2.76E-17,2.71E-17,5.17E-19
109.12,2.80E-17,2.75E-17,5.00E-19
109.13,2.83E-17,2.78E-17,5.09E-19
109.14,2.86E-17,2.81E-17,5.14E-19
109.15,2.90E-17,2.85E-17,5.14E-19
109.16,2.93E-17,2.88E-17,5.23E-19
109.17,2.97E-17,2.91E-17,5.32E-19
109.18,3.00E-17,2.95E-17,5.41E-19
109.19,3.04E-17,2.98E-17,5.42E-19
109.2,3.07E-17,3.01E-17,5.42E-19
109.21,3.10E-17,3.05E-17,5.43E-19
109.22,3.14E-17,3.08E-17,5.43E-19
109.23,3.17E-17,3.11E-17,5.40E-19
109.24,3.20E-17,3.15E-17,5.31E-19
109.25,3.23E-17,3.18E-17,5.23E-19
109.26,3.27E-17,3.21E-17,5.20E-19
109.27,3.30E-17,3.25E-17,5.29E-19
109.28,3.33E-17,3.28E-17,5.38E-19
109.29,3.37E-17,3.31E-17,5.45E-19
109.3,3.40E-17,3.34E-17,5.45E-19
109.31,3.43E-17,3.38E-17,5.65E-19
109.32,3.47E-17,3.41E-17,5.86E-19
109.33,3.50E-17,3.44E-17,5.86E-19
109.34,3.53E-17,3.47E-17,6.07E-19
109.35,3.57E-17,3.50E-17,6.32E-19
109.36,3.60E-17,3.54E-17,6.49E-19
109.37,3.63E-17,3.57E-17,6.61E-19
109.38,3.67E-17,3.60E-17,6.66E-19
109.39,3.70E-17,3.63E-17,6.58E-19
109.4,3.73E-17,3.66E-17,6.55E-19
109.41,3.76E-17,3.69E-17,6.55E-19
109.42,3.79E-17,3.72E-17,6.56E-19
109.43,3.81E-17,3.75E-17,6.24E-19
109.44,3.84E-17,3.78E-17,5.72E-19
109.45,3.86E-17,3.81E-17,5.38E-19
109.46,3.89E-17,3.84E-17,5.17E-19
109.47,3.92E-17,3.87E-17,5.09E-19
109.48,3.94E-17,3.89E-17,4.53E-19
109.49,3.96E-17,3.92E-17,4.09E-19
109.5,3.99E-17,3.95E-17,3.92E-19
109.51,4.02E-17,3.98E-17,3.88E-19
109.52,4.04E-17,4.00E-17,3.89E-19
109.53,4.07E-17,4.03E-17,3.89E-19
109.54,4.09E-17,4.06E-17,3.76E-19
109.55,4.12E-17,4.08E-17,3.62E-19
109.56,4.14E-17,4.11E-17,3.63E-19
109.57,4.17E-17,4.13E-17,3.46E-19
109.58,4.19E-17,4.16E-17,3.23E-19
109.59,4.21E-17,4.18E-17,3.23E-19
109.6,4.23E-17,4.20E-17,3.04E-19
109.61,4.25E-17,4.23E-17,2.69E-19
109.62,4.28E-17,4.25E-17,2.70E-19
109.63,4.30E-17,4.27E-17,2.66E-19
109.64,4.32E-17,4.29E-17,2.57E-19
109.65,4.34E-17,4.31E-17,2.57E-19
109.66,4.36E-17,4.34E-17,2.57E-19
109.67,4.38E-17,4.36E-17,2.57E-19
109.68,4.40E-17,4.38E-17,2.42E-19
109.69,4.42E-17,4.39E-17,2.34E-19
109.7,4.44E-17,4.41E-17,2.43E-19
109.71,4.46E-17,4.43E-17,2.52E-19
109.72,4.47E-17,4.45E-17,2.59E-19
109.73,4.49E-17,4.47E-17,2.59E-19
109.74,4.51E-17,4.48E-17,2.59E-19
109.75,4.52E-17,4.50E-17,2.59E-19
109.76,4.54E-17,4.51E-17,2.60E-19
109.77,4.55E-17,4.53E-17,2.60E-19
109.78,4.57E-17,4.54E-17,2.62E-19
109.79,4.58E-17,4.56E-17,2.71E-19
109.8,4.60E-17,4.57E-17,2.74E-19
109.81,4.61E-17,4.58E-17,2.73E-19
109.82,4.62E-17,4.59E-17,2.65E-19
109.83,4.63E-17,4.60E-17,2.73E-19
109.84,4.64E-17,4.61E-17,2.90E-19
109.85,4.65E-17,4.62E-17,2.99E-19
109.86,4.66E-17,4.63E-17,3.08E-19
109.87,4.67E-17,4.64E-17,3.17E-19
109.88,4.68E-17,4.65E-17,3.26E-19
109.89,4.69E-17,4.66E-17,3.30E-19
109.9,4.70E-17,4.66E-17,3.30E-19
109.91,4.70E-17,4.67E-17,3.22E-19
109.92,4.71E-17,4.68E-17,3.22E-19
109.93,4.71E-17,4.68E-17,3.31E-19
109.94,4.72E-17,4.69E-17,3.23E-19
109.95,4.72E-17,4.69E-17,3.18E-19
109.96,4.72E-17,4.69E-17,3.19E-19
109.97,4.73E-17,4.69E-17,3.19E-19
109.98,4.73E-17,4.70E-17,3.19E-19
109.99,4.73E-17,4.70E-17,3.19E-19
110,4.73E-17,4.70E-17,3.04E-19
110.01,4.73E-17,4.70E-17,2.96E-19
110.02,4.73E-17,4.70E-17,3.05E-19
110.03,4.73E-17,4.69E-17,3.14E-19
110.04,4.72E-17,4.69E-17,3.18E-19
110.05,4.72E-17,4.69E-17,3.09E-19
110.06,4.71E-17,4.69E-17,2.94E-19
110.07,4.71E-17,4.68E-17,2.83E-19
110.08,4.71E-17,4.68E-17,2.92E-19
110.09,4.70E-17,4.67E-17,2.95E-19
110.1,4.69E-17,4.66E-17,2.95E-19
110.11,4.69E-17,4.66E-17,2.95E-19
110.12,4.68E-17,4.65E-17,2.90E-19
110.13,4.67E-17,4.64E-17,2.81E-19
110.14,4.66E-17,4.63E-17,2.73E-19
110.15,4.65E-17,4.62E-17,2.69E-19
110.16,4.64E-17,4.61E-17,2.70E-19
110.17,4.63E-17,4.60E-17,2.70E-19
110.18,4.62E-17,4.59E-17,2.66E-19
110.19,4.61E-17,4.58E-17,2.57E-19
110.2,4.59E-17,4.57E-17,2.48E-19
110.21,4.58E-17,4.56E-17,2.44E-19
110.22,4.57E-17,4.54E-17,2.44E-19
110.23,4.55E-17,4.53E-17,2.44E-19
110.24,4.54E-17,4.51E-17,2.41E-19
110.25,4.52E-17,4.50E-17,2.33E-19
110.26,4.51E-17,4.48E-17,2.32E-19
110.27,4.49E-17,4.47E-17,2.32E-19
110.28,4.47E-17,4.45E-17,2.32E-19
110.29,4.45E-17,4.43E-17,2.25E-19
110.3,4.44E-17,4.41E-17,2.19E-19
110.31,4.42E-17,4.39E-17,2.19E-19
110.32,4.40E-17,4.38E-17,2.13E-19
110.33,4.38E-17,4.36E-17,2.08E-19
110.34,4.36E-17,4.34E-17,2.18E-19
110.35,4.34E-17,4.31E-17,2.20E-19
110.36,4.32E-17,4.29E-17,2.19E-19
110.37,4.29E-17,4.27E-17,2.11E-19
110.38,4.27E-17,4.25E-17,2.08E-19
110.39,4.25E-17,4.23E-17,2.06E-19
